userId,movieId,rating,timestamp
80809,1485,3.0,867828081
95416,3527,4.0,1458749787
63184,2004,3.0,974609179
108053,8644,4.5,1498783232
152597,783,3.5,1541111057
22771,3977,1.0,1416331693
15553,64957,4.5,1233960965
112225,597,3.0,967070274
102158,32,5.0,833384665
15794,61240,5.0,1350303838
50659,3339,4.0,1105933699
25506,736,2.0,973568668
146060,1270,3.0,1101596418
148265,5445,3.5,1111475773
58555,3362,5.0,980613596
23267,4886,3.5,1475088319
135241,247,2.0,945737283
45693,1982,4.5,1065478640
13551,4306,5.0,1076092165
38369,3252,4.5,1459089644
158964,3826,2.0,1114690902
150690,527,4.5,1316634858
13011,1213,3.5,1092114262
13570,589,3.0,945896430
110622,89840,3.0,1347214339
124443,344,2.0,1084779007
26985,350,3.0,840475600
4909,3751,3.5,1129419719
97566,1213,5.0,1349992010
161492,1625,3.5,1219547509
33952,356,4.0,846947982
43984,2012,2.5,1113858446
126670,2407,3.0,938807192
133083,62,5.0,842974364
100260,89774,3.5,1390977243
109175,135133,3.0,1481392200
93884,3334,4.0,1102457432
89054,4857,3.0,1190338085
59122,38038,2.5,1540893488
90020,2236,4.0,1269719617
116321,2637,3.0,934970104
98503,2762,3.5,1109369825
140569,4963,4.0,1264982791
6729,2571,4.5,1447123514
22418,6218,2.5,1128797437
117221,148626,4.5,1556078752
42043,6539,3.0,1185322150
162297,80219,3.5,1398113834
146419,1135,4.0,942333606
16807,1302,4.5,1094012717
146675,5669,5.0,1113620973
101294,356,3.0,1274874297
64513,3039,4.0,1112630157
58990,3744,5.0,997219655
92621,3082,3.5,1085375526
44069,2253,4.0,1049604557
64294,66665,3.0,1266767591
63019,145994,2.0,1485113132
105107,253,5.0,978673609
81403,73344,4.5,1265065422
144228,4310,3.5,1485832841
138439,5481,0.5,1313952612
76953,380,3.0,832035141
24522,6583,4.5,1111090711
36166,367,5.0,839079659
32635,3039,4.0,1447790662
60695,3114,4.0,1449261264
97556,1288,4.0,940872618
1503,54286,3.0,1446932457
153232,2416,3.0,940324764
111337,27773,1.0,1305571273
11695,2028,5.0,938973095
140885,51662,2.5,1569343401
76386,141,2.5,1141803787
76385,33794,3.5,1439421720
76395,500,3.0,857395126
156741,780,3.0,850406348
26413,43744,3.5,1243627306
100348,4508,3.0,998250948
35300,5299,2.5,1447187025
130011,916,5.0,1092429998
111359,2944,3.5,1216573811
104798,3825,1.0,976294524
30732,7258,2.0,1153160301
149519,500,4.0,883086664
129898,5618,5.0,1559015435
124205,119145,3.5,1499455431
18495,82459,3.0,1445947949
127544,182479,3.5,1520392533
45615,261,3.0,1028007535
78159,1378,2.0,1332025778
98726,2023,3.5,1557340383
82198,83374,2.0,1388904670
41649,805,4.0,1169568389
115398,230,4.0,1181530507
62969,10,3.0,1078485005
93502,3328,4.5,1428203830
149873,810,2.0,1564265658
136938,116797,4.5,1496630069
72733,2428,3.5,1269814062
4206,2987,2.0,974688006
28884,7147,5.0,1086919613
103531,3798,4.0,994728553
19867,79091,5.0,1387564568
116005,2334,3.0,959057255
7537,2840,3.0,965737551
98280,2115,3.5,1219315274
67087,64839,4.0,1496659265
79149,2420,4.0,948091798
101662,1247,4.0,991876289
120751,122890,1.0,1490730166
70636,1997,4.0,1181758812
26560,1259,5.0,962347717
48992,7021,2.5,1210002113
122450,3730,4.0,1176712483
36678,585,3.0,1076099820
72425,1091,3.0,862271253
159843,3,4.0,1023745126
159397,6934,2.0,1230657847
119531,91630,5.0,1336630988
35930,42738,4.5,1203639493
86222,349,5.0,831310381
26470,3751,3.5,1228433977
28193,3034,4.0,1437428211
31398,1711,4.0,975869833
141938,1466,2.5,1536631518
145593,2019,4.0,859348348
23732,136020,5.0,1451353235
101234,1263,1.5,1309994636
139259,122912,3.0,1537115571
45599,114670,3.0,1545038481
26834,115569,3.0,1571789063
48636,61323,2.0,1223965178
152077,58559,3.5,1494655664
59596,4388,2.5,1083183128
28735,60950,3.5,1456940868
29049,71264,3.0,1474856056
90969,4369,3.0,1024356267
117911,36531,3.0,1481681960
92902,3421,4.0,1331349354
44034,66665,2.5,1287673580
104279,2355,4.0,1041979207
106362,5620,2.5,1423039497
154643,1333,4.0,944968033
135417,754,1.0,835805583
41256,653,3.0,1287261407
44224,2272,3.0,940614038
5706,1968,5.0,942772614
69778,1588,3.0,978618962
144535,339,3.0,836055821
50585,236,4.0,829995507
147877,8784,4.0,1188818119
122657,1961,4.5,1081540315
85757,112290,3.5,1482247117
41123,17,4.0,942169796
136218,1580,2.5,1071167103
52664,4878,5.0,1111091102
23169,377,3.5,1110310816
153412,2291,3.5,1072984840
49403,261,0.5,1076137454
88766,7380,2.5,1508355378
114645,350,3.0,836556491
143811,3088,5.0,945182115
61415,4776,4.5,1547950074
97535,16,2.5,1131887086
40616,80693,4.5,1486405183
145608,2924,4.5,1102686738
133092,8368,3.0,1465710178
73022,59315,5.0,1428584430
45195,3257,3.0,1148233601
34974,3753,4.0,1227877590
120873,50872,3.5,1549926024
126250,2739,4.0,944401163
107479,911,5.0,1031961555
132271,3949,5.0,1408641566
89117,480,4.0,1004817187
157848,3256,3.0,978832682
148071,5483,4.0,1078883953
37545,1186,3.0,862602425
162264,118202,3.0,1552085516
131257,161,5.0,842282954
27305,1732,3.0,1524278043
108591,3108,4.0,944071354
136683,930,5.0,1398971663
109728,8622,4.5,1115521596
8263,140928,4.0,1511890321
147756,41569,2.0,1343885955
9956,1884,4.0,1493064935
80780,93840,3.0,1445502903
97788,1997,4.5,1250773668
8987,41,5.0,1112163571
130997,1274,4.5,1446995442
20180,1204,2.5,1453083908
47846,594,3.0,836689062
53776,122920,5.0,1513541020
66387,2657,2.0,941827542
140636,50,4.5,1122983019
5114,72165,1.0,1505071916
150549,106696,4.0,1415286838
79646,368,4.5,1554224457
14450,178667,3.5,1532878025
18083,103341,3.0,1558681424
139521,2791,4.0,969970845
95499,3978,3.5,1146577248
19122,912,4.0,1568955702
9365,2145,3.0,1006769326
26262,4857,3.0,1002048388
33328,79850,3.0,1365121370
10281,1198,4.0,1424896677
80858,588,3.0,843571114
143958,68954,4.5,1553372053
100553,2,3.0,1080521806
99869,1,3.0,1178144293
85011,1625,2.5,1461965409
102552,8644,3.0,1187069111
90691,54259,4.5,1501465842
25058,315,1.0,1111483336
25161,1213,3.0,853858943
150377,3178,3.5,1285012420
126637,7007,3.5,1162269622
41608,5900,1.0,1519263958
63212,1523,4.0,956693148
142766,4148,4.0,1111490991
38473,4033,3.0,985142084
55409,1204,4.0,1441553473
9858,26369,3.0,1357547149
65376,866,3.0,996964788
96003,2804,5.0,965426022
153718,806,4.0,1175596284
80023,8368,4.0,1087228649
117892,34162,1.0,1417836792
108258,6157,1.0,1447685887
101904,1425,2.0,1012927278
40714,231,5.0,836013303
132754,3036,4.0,942300250
115102,6966,3.0,1466834217
150452,3063,2.0,942192333
158252,1094,4.0,936164708
15849,1214,4.0,1222933558
20917,111781,4.5,1507963848
9463,134130,4.5,1444943114
105868,165103,3.5,1502807277
89377,592,4.0,845497905
50555,339,3.0,848484263
158299,1036,3.0,996373802
47891,1291,4.0,1441509266
109510,661,3.0,833721177
31394,2105,2.0,1456109613
157561,59118,4.5,1233014243
20296,6,1.0,955217611
63831,106920,3.5,1453888424
8511,52281,1.0,1260104657
40783,6,5.0,1004511041
145903,1079,4.0,1057375258
123311,80463,5.0,1503371273
107164,6987,5.0,1141682272
92021,3300,2.0,1303932826
79656,2706,3.0,1043238750
67509,4643,3.5,1499696461
140747,93510,0.5,1551842565
36449,4239,3.5,1472695609
157508,106489,5.0,1481130096
7955,589,4.0,995336779
4009,7147,4.5,1110264435
92380,1196,4.5,1117106327
139831,3988,3.0,975532160
70240,81834,5.0,1480062845
137293,79832,3.5,1380661219
33685,1377,3.0,978746795
84198,44,2.5,1165209441
42519,102445,4.5,1498339997
144951,91529,5.0,1522673500
20078,110,3.0,845099153
154428,3724,4.0,975524346
89394,3553,4.0,978479460
72348,4019,4.5,1387305981
122715,1059,4.5,1166672813
29696,1527,4.5,1124481024
46634,10,4.0,974613437
128557,370,4.0,832916389
132182,3409,3.5,1511070114
117965,971,2.0,952730465
36353,7099,0.5,1451516820
47573,73321,3.0,1320541777
117176,4022,5.0,1178297863
72276,2671,1.5,1342664087
140675,1213,5.0,938920671
156404,39,4.0,939067509
19744,1259,4.0,1159581680
99859,273,2.0,945023394
10605,54503,4.0,1417329384
22226,117176,3.5,1440179236
69916,4571,3.5,1054584880
143786,589,3.0,900857928
102584,8798,4.0,1188484329
42827,597,3.0,839442054
129969,7,4.0,866467148
18265,70,1.5,1438811193
900,22,4.0,857676138
153364,2997,5.0,986069241
114405,2038,4.0,938033791
122011,3848,2.0,1030406398
44527,4973,4.0,1110115573
56108,142536,5.0,1541588910
152230,331,2.0,835891017
147907,130634,5.0,1455560824
101823,1240,4.0,1143621309
856,4886,5.0,1448614113
131759,521,4.0,880823985
108703,85261,2.5,1359448080
129967,260,5.0,1096492017
9488,593,3.0,1111090707
32855,36537,2.0,1141147265
80935,1103,4.0,939558053
94227,2571,5.0,1263514490
153118,1287,4.0,1030822396
106708,99114,3.0,1441311738
6038,4848,0.5,1372402011
56310,2826,4.0,1563161284
114577,188797,3.5,1534435699
160805,6023,4.0,1465000770
26527,1385,3.0,1454507667
65740,6213,1.5,1353327044
66308,1608,3.0,1156680858
90785,133988,3.0,1465586013
47056,784,5.0,860261588
7657,1479,3.0,1485199223
58904,750,4.5,1533666432
125372,4034,3.5,1098940885
113226,7438,4.0,1420185125
155926,1214,5.0,1074820234
26117,1958,3.5,1510364807
69016,2054,1.0,974786175
53772,1721,3.5,1215180480
114268,4306,3.5,1468378418
33574,87306,2.0,1394643063
15121,77154,3.5,1467281950
110475,527,5.0,856327619
45083,110586,3.5,1448342851
132566,54286,3.5,1426525249
4675,2804,5.0,1048919750
32934,455,1.0,847110087
12701,3409,2.0,1092904926
94588,1573,1.0,924668776
65724,115713,5.0,1440964168
4732,2571,4.0,1043508706
108778,2884,1.5,1057689023
153586,1265,4.0,1557961065
79916,1377,3.0,968084545
88564,608,4.0,974763554
17058,4728,2.5,1131855684
158251,26776,4.0,1503048015
22403,8908,4.5,1265659135
34414,5827,1.5,1053876000
146437,59315,4.0,1463850296
137692,26587,3.0,1264643983
44812,2723,4.0,1181892819
129556,3578,5.0,964848932
95085,141,5.0,844001624
63425,31410,4.0,1230492003
21122,6093,5.0,1289132038
149704,106540,3.0,1446913388
103040,356,2.0,974082491
151588,3981,2.0,1111639666
12629,7438,4.0,1225146046
131791,8376,4.0,1477096701
132028,4766,3.0,1042645220
150543,278,2.0,901723799
10205,786,2.0,1157029058
121615,3361,4.5,1135367485
38777,586,4.0,835116580
8320,231,0.5,1304519428
17714,163,3.5,1083439450
87191,2987,5.0,1314506123
37067,81845,4.5,1433979484
72420,532,4.0,953848692
42962,500,4.0,844671999
143368,91529,3.5,1457114231
144129,2599,5.0,950483501
35668,380,5.0,834124381
75558,3420,4.5,1102469607
72121,2288,4.5,1062188274
37975,1690,3.0,919770738
59810,4446,3.0,1169224132
114392,3793,5.0,1042836558
90695,7155,4.0,1096764666
59482,5508,1.5,1054476337
30884,1259,3.5,1182170806
66057,4085,3.5,1489951097
113583,50,5.0,1106347937
29332,1078,4.5,1322081057
136236,8950,3.5,1287750749
50588,2840,2.0,1026789257
29041,1259,4.5,1065786192
150276,2918,4.0,1033437140
108805,1193,3.0,1473456861
110926,8972,3.0,1455927463
93441,1244,5.0,850232617
8483,1580,4.0,978475178
18995,3252,2.0,1054824565
52318,1336,3.0,1144422422
153800,68237,3.5,1285978824
71832,539,4.0,835040440
143456,266,1.0,829909760
48107,457,3.0,1183272711
62199,72405,3.0,1308174008
47402,2000,3.0,1051604669
154962,1702,1.0,941616070
24356,119145,4.0,1482113935
108600,3174,3.0,980896888
6958,1968,4.0,1223711703
18580,176355,3.0,1545181802
17387,551,3.0,1382987101
86654,42009,2.0,1298488650
155048,1219,4.0,978149633
40618,750,4.5,1225236720
158028,83270,3.5,1479066646
107454,3300,3.0,978475123
74674,2236,4.0,1177898966
96885,2161,3.5,1111473832
65599,144,3.0,856818597
85757,1010,2.5,1487335482
128875,5418,4.5,1485662787
23993,466,3.5,1055646210
118678,194396,3.5,1567400298
38311,2916,4.0,1118555315
138021,2471,2.0,964119995
86854,122886,0.5,1508293598
87419,93721,3.0,1506413920
72941,58,5.0,857813084
91387,780,5.0,958345554
86413,2529,4.0,1247742946
116189,4356,5.0,1001597649
26302,3812,3.0,966118810
162093,2396,2.0,938537731
46602,1896,2.0,944922023
60655,5256,3.0,1277840571
12083,161,3.0,835688918
64972,442,3.0,1533987362
117577,1377,3.5,1111482527
5503,5047,2.5,1384007811
140944,1196,3.0,1000520113
46143,62374,3.0,1291089968
90028,3034,4.5,1570728496
76480,5952,4.5,1568915015
59563,5139,4.0,1021577000
130929,608,4.0,1163788706
96236,4345,2.5,1194400713
101052,8644,5.0,1329091090
126840,2501,2.0,978046939
122715,1962,3.0,1165459534
19457,7153,3.5,1462092049
104249,2841,3.5,1138590389
119432,99114,5.0,1489383993
23435,1291,5.0,851100817
16074,4641,3.0,1439791309
158492,134130,4.0,1489603271
157964,3444,1.5,1183068581
84372,7263,3.5,1139186687
112598,4638,1.0,1157317869
3025,2558,4.0,945061161
45586,63131,4.0,1281724343
131666,58559,4.5,1234759443
19094,51705,4.0,1221576746
38852,2692,4.0,1182362234
121887,60756,4.0,1534046029
42824,1259,4.0,948552239
66736,3481,2.5,1229321544
146041,1096,4.0,945177340
48526,1073,3.0,860585398
103071,1885,3.0,976206132
4571,296,3.0,844679055
20217,3991,2.0,1231239943
134354,18,5.0,1500650736
149157,165,4.0,1149997412
55154,3753,3.0,981259802
68876,2421,3.0,1007670569
35924,1084,4.0,958768514
133597,3535,4.5,1113622144
128243,30793,1.5,1494886109
51290,1293,4.5,1306605731
150246,858,4.5,1468657443
118196,59418,4.0,1343938180
97083,1299,3.5,1337254039
79800,6323,3.5,1053117782
135765,81847,4.0,1552215591
4632,110,3.0,845183845
112012,46530,3.0,1153177558
83579,2249,3.0,963001565
142226,152171,2.5,1534689217
100364,1080,4.5,1183048327
28742,5952,3.5,1245173504
100422,2268,4.0,1086264720
107264,111364,4.0,1486511043
65868,157296,5.0,1467897233
73915,2301,3.0,907090049
104992,157296,4.0,1538622472
8643,589,4.0,839539363
135678,140267,4.0,1516647504
156988,5991,4.5,1180166730
48643,4993,5.0,1559956994
95391,83613,2.0,1502409192
81566,3178,3.5,1361295517
70520,7482,3.0,1085445058
66244,82242,1.5,1509805591
119278,44555,4.0,1216655262
153302,3,4.0,851331095
106222,72378,5.0,1434313393
19867,2424,3.0,1321727668
101406,1653,5.0,1315211203
162298,1097,4.0,940884709
35804,1267,5.0,996359770
161157,69640,3.0,1259419637
85628,1461,5.0,863543441
134526,1029,3.0,1030664070
18023,48322,3.5,1301714961
111647,5312,3.0,1022694455
97921,356,4.0,1470395717
151573,7254,4.5,1225429097
130086,6509,5.0,1330782600
143844,71252,1.0,1259118272
34987,70093,3.5,1249945453
71748,3354,2.5,1440043193
130411,46578,3.0,1252819860
46412,56587,3.0,1522614832
56716,69481,4.0,1445281381
89464,3646,1.0,1337439059
74782,1200,4.0,1431965947
31533,111759,1.5,1406862247
73448,97304,4.0,1473498830
8688,539,4.0,1126059017
56171,34,5.0,836343556
69998,858,5.0,981172058
8860,177765,4.0,1520212475
33518,420,3.5,1111757621
73472,144,4.0,861205921
7285,235,5.0,996648157
14659,64497,3.5,1280070621
80883,1784,3.0,938999336
53937,609,3.0,840740189
98477,65230,5.0,1234122620
35374,1,5.0,1243779267
105068,435,3.0,836499232
43231,3751,3.0,1324307339
20254,1171,5.0,942079034
33374,2405,3.5,1160149368
66239,480,4.0,1484625456
23651,1641,3.0,1524776178
40794,4896,3.0,1182942803
71839,45666,2.0,1431800582
155962,165,5.0,1424812814
50601,167746,3.5,1538513868
88881,4306,3.0,1484349361
3316,6934,4.0,1487255562
129793,2728,2.0,1122165232
129752,76077,2.5,1419535118
43904,1973,3.0,1108776271
36028,52579,4.0,1200088319
92939,1196,4.5,1495619831
57050,1196,5.0,1211737526
58478,318,5.0,1423255660
52147,504,4.0,945045822
103036,72395,4.0,1545124655
28561,7980,4.5,1112645739
119993,10,3.5,1499918033
89122,95,4.0,846653837
39230,2333,4.0,942049990
53252,56587,4.5,1468620535
157329,745,5.0,833377299
80571,45106,2.0,1495308549
35036,910,4.0,956101901
161867,4878,4.5,1487039124
61418,4025,4.0,1451415747
16552,141422,3.5,1481087566
150257,3897,4.0,970946040
33246,4016,5.0,1506481407
117070,924,4.0,1014067576
116327,2420,3.0,1224770627
124293,119141,3.0,1468201900
75369,2423,3.5,1334069054
66279,72641,4.0,1441571153
13669,353,3.0,835804951
23154,55261,3.5,1219859920
126970,59731,3.0,1223143871
115548,1214,4.0,1503439915
11444,2762,4.0,978742526
8363,213,5.0,952553953
52917,2966,3.0,976921055
126043,648,2.0,1118679308
96284,1374,3.0,912531000
45169,141,5.0,850929785
44627,136864,3.0,1554745565
20020,800,4.0,945065132
25568,145,3.5,1094662284
80598,595,3.5,1304953196
75998,3114,4.5,1107947653
141877,60126,3.5,1463528638
60818,3424,4.0,1417252729
59025,46967,3.0,1339110832
140504,208,4.5,1425156277
14355,1247,5.0,943122655
130779,858,5.0,1231035225
157223,1197,4.5,1245969273
57079,85414,4.5,1509294990
125502,2826,3.0,1026959010
62008,1333,2.5,1498857910
91258,60069,4.5,1215063015
88261,88235,3.5,1348855100
96791,2019,5.0,1111584366
84606,2,3.0,841121129
18307,515,3.0,831742136
155166,4226,4.0,1019824170
1187,8644,2.5,1420135246
36457,204,2.5,1113404917
59842,6122,0.5,1283227095
51086,3039,4.0,1068091013
85194,733,4.0,854718844
114120,493,5.0,976238229
134449,3578,3.0,1487629538
17039,2439,4.0,940284399
1211,2291,0.5,1085164461
93679,5152,3.0,1038437197
147822,97938,3.0,1475513693
132512,337,5.0,1022139450
154799,2490,2.0,1008050360
147335,8529,4.0,1294249750
106802,5952,5.0,1560637322
156086,265,4.0,835950417
86956,1213,4.0,1514279998
66854,6380,3.0,1087313315
103784,247,4.0,842604456
104157,4310,3.0,1010606796
107966,480,3.0,841789124
49403,852,3.0,959731490
74644,105844,4.5,1392295836
22574,313,3.0,1120110434
79631,1485,3.5,1121561523
100811,1127,4.0,955086581
9685,364,2.0,1462582837
11468,1247,5.0,851053043
10346,1923,4.0,1046433055
45190,3107,5.0,1540960724
157681,180,3.0,1385595028
60865,648,3.5,1321284220
1870,4896,2.5,1124964532
31450,6058,2.5,1430535904
31643,500,5.0,834626298
157987,2353,4.0,956586315
91916,22,3.0,837152890
122172,2080,4.0,944901783
7927,2004,4.0,1552831155
30210,1954,5.0,976922191
138298,1262,4.0,1302565490
119695,1994,3.0,955232077
58351,3809,3.0,1134598473
34547,70286,3.0,1427546962
138743,71033,4.5,1473775661
34417,58559,2.0,1544333415
44048,1097,1.0,1186460422
34203,79132,4.5,1291138726
83577,6480,2.5,1114033527
135026,4956,3.5,1435148138
13501,1277,4.0,875243261
7518,78499,4.0,1399303232
162067,121366,2.5,1481826951
120688,480,4.5,1233178380
83926,55820,4.5,1252111989
150655,133185,5.0,1571929382
4590,4372,3.5,1145603564
116594,63859,3.5,1433041257
30111,589,4.0,944937046
42570,1219,3.0,943838394
95427,6708,4.0,1440949314
138034,6377,5.0,1486616259
159827,32,4.0,947542064
107048,3801,4.5,1059581716
144572,2805,1.0,1116606953
4781,736,2.0,865971456
5183,7293,3.5,1433077991
136164,8644,2.0,1428195304
119184,54286,1.5,1418134404
106094,34150,2.5,1531902509
22966,4995,4.0,1013108592
29593,46578,4.0,1167275596
4670,4771,2.0,1021647932
122398,509,4.5,1129227529
65215,89118,3.5,1347800322
120457,527,4.5,1528576955
45016,118816,0.5,1436212918
34318,3977,2.0,1187218881
51795,127098,2.0,1451965147
19108,4034,4.0,1139932925
123023,1204,0.5,1269227842
9148,4744,3.5,1092547971
140221,2571,4.0,1500182656
140495,71535,5.0,1455464089
126236,762,3.0,946229521
94540,169,3.5,1295734279
82517,3148,4.5,1111164254
117174,69542,4.0,1315941507
72976,5872,3.0,1223941706
8434,1282,3.5,1107676292
49735,95088,4.0,1426281589
72644,4019,3.0,1044847975
157275,3206,4.5,1481653392
72274,4447,4.0,1066175438
74051,1233,5.0,949111836
136518,2529,3.0,974432037
30681,31658,4.0,1523134567
24907,5945,3.5,1181507511
104380,89492,4.5,1441525464
70716,1754,2.5,1216724923
148661,1197,4.0,959866376
13031,6365,3.5,1443187507
53203,175,5.0,842386607
100997,153,3.0,1435825476
59011,5218,3.0,1041635826
106537,1391,4.5,1449280555
98465,1285,3.0,882322541
157399,227,3.0,837033562
88472,2971,4.0,969853747
151080,316,3.0,834676158
69027,35836,3.5,1540391561
156981,1025,4.0,1230425226
146245,80463,3.5,1554237545
49549,81845,3.5,1446671748
153587,17,3.0,833993896
68150,1200,5.0,909426767
2517,3831,3.5,1135883198
76303,5502,4.0,1377917496
120783,1592,1.0,1119199512
107612,527,3.0,846618346
130840,555,3.0,843496750
61091,69844,2.5,1435934744
143368,1219,4.0,1433017405
76410,5418,4.0,1418341515
117059,4306,4.5,1472098490
46450,90866,3.5,1511397460
28990,2324,4.0,988286004
127400,37853,3.0,1506961193
52934,4095,4.0,1104665583
82394,5902,3.0,1202251094
109134,377,2.5,1269005005
121493,53460,3.5,1196042773
35951,2322,4.0,967240833
29104,2315,3.5,1486061409
52512,102686,4.0,1497574447
88455,249,4.0,941474327
160825,2268,3.0,1282497346
68207,342,0.5,1087166260
153618,89745,3.5,1446573678
152948,88163,4.0,1512881433
15849,5507,2.0,1479631854
74972,342,4.0,1421941096
24228,2160,0.5,1069859647
469,65577,3.0,1495366339
35656,350,5.0,972045269
51672,1208,4.0,1453781839
85899,46970,3.5,1225149262
28286,318,4.5,1491856232
17560,41569,4.0,1462118752
148068,2542,3.5,1092062249
39106,93363,3.5,1435689278
100458,78349,2.5,1573484231
42508,3317,2.0,986576974
98466,4901,3.5,1423871867
1371,2713,1.0,953742426
96160,858,4.5,1458990541
84621,8368,3.0,1280262628
67541,1949,4.0,965160982
17597,7454,1.5,1125160131
3757,5219,0.5,1112233350
141460,1225,3.0,1076769760
98489,39,3.5,1135356029
14732,4033,4.0,997296559
12026,106766,3.0,1427758570
80571,89260,5.0,1494990991
54287,1359,3.0,948936550
4929,143365,2.0,1521856815
96671,1125,4.0,866373276
151938,2003,3.0,1123085870
21195,3108,4.0,975225076
64366,2111,4.0,1545228302
160259,1198,5.0,1518280635
134392,4052,3.5,1546401533
94705,442,2.0,1174041995
157679,3717,1.0,991624237
9365,4008,4.0,1006768557
118618,33679,3.0,1466846220
98227,6269,4.0,1052359440
127120,7323,5.0,1234172666
61378,8961,3.5,1140298241
147489,1285,5.0,866909735
28777,2176,3.5,1153687580
137619,3869,4.0,1566332114
161088,1201,4.5,1205448544
92490,942,4.5,1375418638
99309,1219,3.0,979157760
22535,100843,3.0,1401557423
13300,122926,4.0,1566622356
54189,54001,4.0,1495525206
116186,1363,5.0,866340555
30257,5378,3.0,1415183511
45361,784,5.0,1520305862
40425,750,4.5,1094145950
45221,27904,3.5,1315201030
115102,67186,2.0,1466865673
86742,87304,5.0,1329025006
54353,2494,3.0,1249364374
96492,1947,3.5,1262578693
51628,42004,4.5,1262708344
69331,2961,3.0,967952606
41380,1440,4.0,900945370
70943,2731,4.0,949275329
123145,968,1.0,1286485642
45008,2717,2.5,1385423831
113530,4847,3.5,1468445743
27273,4641,4.5,1092059632
12810,281,5.0,838839329
133285,1148,5.0,1037720523
64341,31658,4.0,1501027852
94559,593,4.0,1438266088
77858,377,5.0,842703741
30039,540,3.0,855424097
48894,122926,4.0,1548627965
149761,7073,4.0,1118176229
161091,6550,4.0,1505223603
122383,1194,4.5,1440820046
38053,1961,3.5,1263663981
138632,1345,1.0,1244243462
147629,480,4.0,1442355074
40932,2858,3.0,1424626701
140838,6442,4.5,1421520835
32736,1909,3.0,974694383
103092,508,3.0,1238715751
113989,3000,5.0,1530826413
47723,170,5.0,996615270
76699,2496,4.0,965318395
28871,56782,4.0,1304423288
137293,151030,3.5,1472067930
25469,1089,4.0,946344207
103508,2571,4.5,1239196906
157729,7154,2.5,1109034675
106899,21,5.0,1225738547
145442,136449,4.0,1453804845
135055,64957,3.5,1401097888
89992,550,3.0,1039349775
141353,104913,5.0,1416974533
51038,41997,4.0,1207008374
73963,502,2.0,980366979
116518,2471,3.0,1117575140
95113,116797,5.0,1531324431
29898,41566,4.0,1541369468
5842,161,4.0,965065266
75957,2858,3.5,1543432330
127108,3225,2.0,1022173023
134024,184907,3.0,1528066039
31096,1674,4.0,939235232
83994,1405,2.0,1048539233
9293,4926,1.5,1567528224
121227,1210,5.0,1508955114
128353,58297,2.5,1465409508
124243,5377,3.0,1156565538
100364,4010,3.0,1183518505
146274,170705,4.5,1548538296
122011,3124,2.0,1030408550
42535,7027,3.0,1177612973
8423,3556,4.0,1076352069
139776,86911,4.0,1448221737
39785,47,4.0,1126792241
31987,4014,4.0,1051834237
32462,5584,1.0,1350416317
75470,2105,3.5,1446316428
